ID,Route,Scheduled Launch Time,Actual Launch Time,Arrival Time,Distance Travelled (Km),Energy Consumed (KWh),Launching SOC,Arriving SOC
103,M14D-SBS,0 days 18:29:00,0 days 18:29:00,0 days 20:12:30,19.46499999999984,35.815600000002675,0.9016,0.6457
19,M9,0 days 17:37:00,0 days 17:37:00,0 days 20:13:00,31.811999999999742,58.534080000003925,0.9033,0.4852
142,M20,0 days 17:30:00,0 days 17:30:00,0 days 20:14:00,30.21899999999978,55.60296000000336,0.9067,0.5096
130,M42,0 days 19:28:00,0 days 19:28:00,0 days 20:14:10,7.943999999999953,14.616960000001086,0.9006,0.7962
161,M55,0 days 18:20:00,0 days 18:20:00,0 days 20:15:30,19.893999999999835,36.60496000000268,0.9008,0.6393
180,M22,0 days 18:30:00,0 days 18:30:00,0 days 20:16:40,21.18399999999984,38.978560000002915,0.9055,0.627
377,M8,0 days 18:47:00,0 days 18:47:00,0 days 20:16:50,16.744999999999862,30.810800000002146,0.9006,0.6805
335,M66,0 days 19:13:00,0 days 19:13:00,0 days 20:18:30,12.79199999999988,23.537280000001758,0.906,0.7379
187,M86-SBS,0 days 19:41:00,0 days 19:41:00,0 days 20:18:50,8.978999999999914,16.521360000001295,0.901,0.783
311,M23-SBS,0 days 18:59:00,0 days 18:59:00,0 days 20:19:10,15.87600000000235,29.211839999997068,0.9039,0.6952
61,M14D-SBS,0 days 18:36:00,0 days 18:36:00,0 days 20:19:30,19.46500000000203,35.81559999999999,0.9019,0.646
303,M34A-SBS,0 days 19:19:00,0 days 19:19:00,0 days 20:19:50,11.076999999999924,20.38167999999977,0.9009,0.7553
228,M79-SBS,0 days 19:00:00,0 days 19:00:00,0 days 20:20:00,16.258000000002454,29.91471999999709,0.9026,0.6889
41,M14A-SBS,0 days 18:43:00,0 days 18:43:00,0 days 20:20:10,19.12299999999984,35.18632000000268,0.905,0.6536
394,M57,0 days 19:02:00,0 days 19:02:00,0 days 20:22:50,14.266999999999882,26.251280000000897,0.9007,0.7132
264,M60-SBS,0 days 16:13:00,0 days 16:13:00,0 days 20:24:30,59.120000000008446,108.78079999999247,0.9044,0.1274
188,M86-SBS,0 days 19:48:00,0 days 19:48:00,0 days 20:25:50,8.978999999999914,16.521360000001295,0.901,0.783
131,M42,0 days 19:40:00,0 days 19:40:00,0 days 20:26:10,7.943999999999953,14.616960000001086,0.9006,0.7962
62,M14D-SBS,0 days 18:43:00,0 days 18:43:00,0 days 20:26:30,19.46500000000203,35.81559999999999,0.9019,0.646
107,M50,0 days 19:05:00,0 days 19:05:00,0 days 20:26:50,15.87800000000231,29.21551999999909,0.9001,0.6914
413,M72,0 days 18:57:00,0 days 18:57:00,0 days 20:26:50,17.482999999999855,32.16872000000244,0.9002,0.6704
20,M9,0 days 17:52:00,0 days 17:52:00,0 days 20:28:00,31.811999999999742,58.534080000003925,0.9033,0.4852
229,M79-SBS,0 days 19:08:00,0 days 19:08:00,0 days 20:28:00,16.258000000002454,29.91471999999709,0.9026,0.6889
312,M23-SBS,0 days 19:08:00,0 days 19:08:00,0 days 20:28:10,15.87600000000235,29.211839999997068,0.9039,0.6952
284,M34-SBS,0 days 18:48:00,0 days 18:48:00,0 days 20:28:10,20.435999999999815,37.60224000000285,0.9025,0.6339
336,M66,0 days 19:25:00,0 days 19:25:00,0 days 20:30:30,12.79199999999988,23.537280000001758,0.906,0.7379
378,M8,0 days 19:02:00,0 days 19:02:00,0 days 20:31:50,16.744999999999862,30.810800000002146,0.9006,0.6805
42,M14A-SBS,0 days 18:55:00,0 days 18:55:00,0 days 20:32:10,19.12299999999984,35.18632000000268,0.905,0.6536
351,M21,0 days 18:15:00,0 days 18:15:00,0 days 20:33:20,29.16300000000362,53.65991999999841,0.9032,0.5199
63,M14D-SBS,0 days 18:50:00,0 days 18:50:00,0 days 20:33:30,19.46500000000203,35.81559999999999,0.9019,0.646
189,M86-SBS,0 days 19:56:00,0 days 19:56:00,0 days 20:33:50,8.978999999999914,16.521360000001295,0.901,0.783
143,M20,0 days 17:50:00,0 days 17:50:00,0 days 20:34:00,30.21899999999978,55.60296000000336,0.9067,0.5096
231,M60-SBS,0 days 16:23:00,0 days 16:23:00,0 days 20:34:30,59.12000000000941,108.7807999999892,0.9065,0.1295
395,M57,0 days 19:14:00,0 days 19:14:00,0 days 20:34:50,14.266999999999882,26.251280000000897,0.9007,0.7132
162,M55,0 days 18:40:00,0 days 18:40:00,0 days 20:35:30,19.893999999999835,36.60496000000268,0.9008,0.6393
304,M34A-SBS,0 days 19:35:00,0 days 19:35:00,0 days 20:35:50,11.076999999999924,20.38167999999977,0.9009,0.7553
230,M79-SBS,0 days 19:16:00,0 days 19:16:00,0 days 20:36:00,16.258000000002454,29.91471999999709,0.9026,0.6889
132,M42,0 days 19:52:00,0 days 19:52:00,0 days 20:38:10,7.943999999999953,14.616960000001086,0.9006,0.7962
313,M23-SBS,0 days 19:18:00,0 days 19:18:00,0 days 20:38:10,15.87600000000235,29.211839999997068,0.9039,0.6952
169,M12,0 days 18:30:00,0 days 18:30:00,0 days 20:39:00,26.644000000004112,49.024959999995104,0.9044,0.5542
265,M34-SBS,0 days 19:00:00,0 days 19:00:00,0 days 20:40:10,20.436000000002686,37.60223999999883,0.9029,0.6343
64,M14D-SBS,0 days 18:57:00,0 days 18:57:00,0 days 20:40:30,19.46500000000203,35.81559999999999,0.9019,0.646
190,M86-SBS,0 days 20:03:00,0 days 20:03:00,0 days 20:40:50,8.978999999999914,16.521360000001295,0.901,0.783
337,M66,0 days 19:37:00,0 days 19:37:00,0 days 20:42:30,12.79199999999988,23.537280000001758,0.906,0.7379
305,M34A-SBS,0 days 19:43:00,0 days 19:43:00,0 days 20:43:50,11.076999999999924,20.38167999999977,0.9009,0.7553
211,M79-SBS,0 days 19:24:00,0 days 19:24:00,0 days 20:44:00,16.258000000002454,29.91471999999709,0.9026,0.689
43,M14A-SBS,0 days 19:07:00,0 days 19:07:00,0 days 20:44:10,19.12299999999984,35.18632000000268,0.905,0.6536
181,M22,0 days 19:00:00,0 days 19:00:00,0 days 20:46:40,21.18399999999984,38.978560000002915,0.9055,0.627
396,M57,0 days 19:26:00,0 days 19:26:00,0 days 20:46:50,14.266999999999882,26.251280000000897,0.9007,0.7132
108,M50,0 days 19:25:00,0 days 19:25:00,0 days 20:46:50,15.87800000000231,29.21551999999909,0.9001,0.6914
365,M8,0 days 19:17:00,0 days 19:17:00,0 days 20:46:50,16.745000000000353,30.81080000000236,0.9053,0.6852
414,M72,0 days 19:17:00,0 days 19:17:00,0 days 20:46:50,17.482999999999855,32.16872000000244,0.9002,0.6704
65,M14D-SBS,0 days 19:04:00,0 days 19:04:00,0 days 20:47:30,19.46500000000203,35.81559999999999,0.9019,0.646
232,M60-SBS,0 days 16:36:00,0 days 16:36:00,0 days 20:47:30,59.12000000000941,108.7807999999892,0.9065,0.1295
21,M9,0 days 18:12:00,0 days 18:12:00,0 days 20:48:00,31.811999999999742,58.534080000003925,0.9033,0.4852
314,M23-SBS,0 days 19:28:00,0 days 19:28:00,0 days 20:48:10,15.87600000000235,29.211839999997068,0.9039,0.6952
191,M86-SBS,0 days 20:11:00,0 days 20:11:00,0 days 20:48:50,8.978999999999914,16.521360000001295,0.901,0.783
115,M42,0 days 20:04:00,0 days 20:04:00,0 days 20:50:10,7.943999999999953,14.616960000001086,0.9007,0.7962
266,M34-SBS,0 days 19:12:00,0 days 19:12:00,0 days 20:52:10,20.436000000002686,37.60223999999883,0.9029,0.6343
212,M79-SBS,0 days 19:33:00,0 days 19:33:00,0 days 20:53:00,16.258000000002454,29.91471999999709,0.9026,0.689
144,M20,0 days 18:10:00,0 days 18:10:00,0 days 20:54:00,30.21899999999978,55.60296000000336,0.9067,0.5096
66,M14D-SBS,0 days 19:11:00,0 days 19:11:00,0 days 20:54:30,19.46500000000203,35.81559999999999,0.9019,0.646
338,M66,0 days 19:49:00,0 days 19:49:00,0 days 20:54:30,12.79199999999988,23.537280000001758,0.906,0.7379
163,M55,0 days 19:00:00,0 days 19:00:00,0 days 20:55:30,19.893999999999835,36.60496000000268,0.9008,0.6393
192,M86-SBS,0 days 20:18:00,0 days 20:18:00,0 days 20:55:50,8.978999999999914,16.521360000001295,0.901,0.783
44,M14A-SBS,0 days 19:19:00,0 days 19:19:00,0 days 20:56:10,19.12299999999984,35.18632000000268,0.905,0.6536
233,M60-SBS,0 days 16:46:00,0 days 16:46:00,0 days 20:57:30,59.12000000000941,108.7807999999892,0.9065,0.1295
315,M23-SBS,0 days 19:38:00,0 days 19:38:00,0 days 20:58:10,15.87600000000235,29.211839999997068,0.9039,0.6952
397,M57,0 days 19:38:00,0 days 19:38:00,0 days 20:58:50,14.266999999999882,26.251280000000897,0.9007,0.7132
67,M14D-SBS,0 days 19:18:00,0 days 19:18:00,0 days 21:01:30,19.46500000000203,35.81559999999999,0.9019,0.646
116,M42,0 days 20:16:00,0 days 20:16:00,0 days 21:02:10,7.943999999999953,14.616960000001086,0.9007,0.7962
213,M79-SBS,0 days 19:43:00,0 days 19:43:00,0 days 21:03:00,16.258000000002454,29.91471999999709,0.9026,0.689
352,M21,0 days 18:45:00,0 days 18:45:00,0 days 21:03:20,29.16300000000362,53.65991999999841,0.9032,0.5199
193,M86-SBS,0 days 20:26:00,0 days 20:26:00,0 days 21:03:50,8.978999999999914,16.521360000001295,0.901,0.783
306,M34A-SBS,0 days 20:03:00,0 days 20:03:00,0 days 21:03:50,11.076999999999924,20.38167999999977,0.9009,0.7553
109,M50,0 days 19:45:00,0 days 19:45:00,0 days 21:06:50,15.87800000000231,29.21551999999909,0.9001,0.6914
366,M8,0 days 19:37:00,0 days 19:37:00,0 days 21:06:50,16.745000000000353,30.81080000000236,0.9053,0.6852
415,M72,0 days 19:37:00,0 days 19:37:00,0 days 21:06:50,17.482999999999855,32.16872000000244,0.9002,0.6704
234,M60-SBS,0 days 16:56:00,0 days 16:56:00,0 days 21:07:30,59.12000000000941,108.7807999999892,0.9065,0.1295
22,M9,0 days 18:32:00,0 days 18:32:00,0 days 21:08:00,31.811999999999742,58.534080000003925,0.9033,0.4852
45,M14A-SBS,0 days 19:31:00,0 days 19:31:00,0 days 21:08:10,19.12299999999984,35.18632000000268,0.905,0.6536
316,M23-SBS,0 days 19:48:00,0 days 19:48:00,0 days 21:08:10,15.87600000000235,29.211839999997068,0.9039,0.6952
267,M34-SBS,0 days 19:28:00,0 days 19:28:00,0 days 21:08:10,20.436000000002686,37.60223999999883,0.9029,0.6343
68,M14D-SBS,0 days 19:25:00,0 days 19:25:00,0 days 21:08:30,19.46500000000203,35.81559999999999,0.9019,0.646
164,M12,0 days 19:00:00,0 days 19:00:00,0 days 21:09:00,26.644000000004127,49.024959999995104,0.9047,0.5545
339,M66,0 days 20:04:00,0 days 20:04:00,0 days 21:09:30,12.79199999999988,23.537280000001758,0.906,0.7379
398,M57,0 days 19:50:00,0 days 19:50:00,0 days 21:10:50,14.266999999999882,26.251280000000897,0.9007,0.7132
214,M79-SBS,0 days 19:53:00,0 days 19:53:00,0 days 21:13:00,16.258000000002454,29.91471999999709,0.9026,0.689
194,M86-SBS,0 days 20:36:00,0 days 20:36:00,0 days 21:13:50,8.978999999999914,16.521360000001295,0.901,0.783
145,M20,0 days 18:30:00,0 days 18:30:00,0 days 21:14:00,30.21899999999978,55.60296000000336,0.9067,0.5096
117,M42,0 days 20:28:00,0 days 20:28:00,0 days 21:14:10,7.943999999999953,14.616960000001086,0.9007,0.7962
69,M14D-SBS,0 days 19:32:00,0 days 19:32:00,0 days 21:15:30,19.46500000000203,35.81559999999999,0.9019,0.646
149,M55,0 days 19:20:00,0 days 19:20:00,0 days 21:15:30,19.894000000002144,36.604959999999494,0.9055,0.6441
235,M60-SBS,0 days 17:04:00,0 days 17:04:00,0 days 21:15:30,59.12000000000941,108.7807999999892,0.9065,0.1295
182,M22,0 days 19:30:00,0 days 19:30:00,0 days 21:16:40,21.18399999999984,38.978560000002915,0.9055,0.627
317,M23-SBS,0 days 19:58:00,0 days 19:58:00,0 days 21:18:10,15.87600000000235,29.211839999997068,0.9039,0.6952
46,M14A-SBS,0 days 19:43:00,0 days 19:43:00,0 days 21:20:10,19.12299999999984,35.18632000000268,0.905,0.6536
70,M14D-SBS,0 days 19:39:00,0 days 19:39:00,0 days 21:22:30,19.46500000000203,35.81559999999999,0.9019,0.646
215,M79-SBS,0 days 20:03:00,0 days 20:03:00,0 days 21:23:00,16.258000000002454,29.91471999999709,0.9026,0.689
195,M86-SBS,0 days 20:46:00,0 days 20:46:00,0 days 21:23:50,8.978999999999914,16.521360000001295,0.901,0.783
307,M34A-SBS,0 days 20:23:00,0 days 20:23:00,0 days 21:23:50,11.076999999999924,20.38167999999977,0.9009,0.7553
340,M66,0 days 20:19:00,0 days 20:19:00,0 days 21:24:30,12.79199999999988,23.537280000001758,0.906,0.7379
236,M60-SBS,0 days 17:14:00,0 days 17:14:00,0 days 21:25:30,59.12000000000941,108.7807999999892,0.9065,0.1295
399,M57,0 days 20:05:00,0 days 20:05:00,0 days 21:25:50,14.266999999999882,26.251280000000897,0.9007,0.7132
118,M42,0 days 20:40:00,0 days 20:40:00,0 days 21:26:10,7.943999999999953,14.616960000001086,0.9007,0.7962
110,M50,0 days 20:05:00,0 days 20:05:00,0 days 21:26:50,15.87800000000231,29.21551999999909,0.9001,0.6914
367,M8,0 days 19:57:00,0 days 19:57:00,0 days 21:26:50,16.745000000000353,30.81080000000236,0.9053,0.6852
416,M72,0 days 19:57:00,0 days 19:57:00,0 days 21:26:50,17.482999999999855,32.16872000000244,0.9002,0.6704
23,M9,0 days 18:52:00,0 days 18:52:00,0 days 21:28:00,31.811999999999742,58.534080000003925,0.9033,0.4852
318,M23-SBS,0 days 20:08:00,0 days 20:08:00,0 days 21:28:10,15.87600000000235,29.211839999997068,0.9039,0.6952
71,M14D-SBS,0 days 19:46:00,0 days 19:46:00,0 days 21:29:30,19.46500000000203,35.81559999999999,0.9019,0.646
47,M14A-SBS,0 days 19:55:00,0 days 19:55:00,0 days 21:32:10,19.12299999999984,35.18632000000268,0.905,0.6536
216,M79-SBS,0 days 20:13:00,0 days 20:13:00,0 days 21:33:00,16.258000000002454,29.91471999999709,0.9026,0.689
353,M21,0 days 19:15:00,0 days 19:15:00,0 days 21:33:20,29.16300000000362,53.65991999999841,0.9032,0.5199
196,M86-SBS,0 days 20:56:00,0 days 20:56:00,0 days 21:33:50,8.978999999999914,16.521360000001295,0.901,0.783
268,M34-SBS,0 days 19:54:00,0 days 19:54:00,0 days 21:34:10,20.436000000002686,37.60223999999883,0.9029,0.6343
237,M60-SBS,0 days 17:23:00,0 days 17:23:00,0 days 21:34:30,59.12000000000941,108.7807999999892,0.9065,0.1295
150,M55,0 days 19:40:00,0 days 19:40:00,0 days 21:35:30,19.894000000002144,36.604959999999494,0.9055,0.6441
72,M14D-SBS,0 days 19:53:00,0 days 19:53:00,0 days 21:36:30,19.46500000000203,35.81559999999999,0.9019,0.646
319,M23-SBS,0 days 20:18:00,0 days 20:18:00,0 days 21:38:10,15.87600000000235,29.211839999997068,0.9039,0.6952
146,M20,0 days 18:55:00,0 days 18:55:00,0 days 21:39:00,30.21899999999978,55.60296000000336,0.9067,0.5096
165,M12,0 days 19:30:00,0 days 19:30:00,0 days 21:39:00,26.644000000004127,49.024959999995104,0.9047,0.5545
341,M66,0 days 20:34:00,0 days 20:34:00,0 days 21:39:30,12.79199999999988,23.537280000001758,0.906,0.7379
379,M57,0 days 20:20:00,0 days 20:20:00,0 days 21:40:50,14.26699999999989,26.251280000001913,0.9008,0.7133
119,M42,0 days 20:55:00,0 days 20:55:00,0 days 21:41:10,7.943999999999953,14.616960000001086,0.9007,0.7962
238,M60-SBS,0 days 17:31:00,0 days 17:31:00,0 days 21:42:30,59.12000000000941,108.7807999999892,0.9065,0.1295
217,M79-SBS,0 days 20:23:00,0 days 20:23:00,0 days 21:43:00,16.258000000002454,29.91471999999709,0.9026,0.689
73,M14D-SBS,0 days 20:00:00,0 days 20:00:00,0 days 21:43:30,19.46500000000203,35.81559999999999,0.9019,0.646
197,M86-SBS,0 days 21:06:00,0 days 21:06:00,0 days 21:43:50,8.978999999999914,16.521360000001295,0.901,0.783
308,M34A-SBS,0 days 20:43:00,0 days 20:43:00,0 days 21:43:50,11.076999999999924,20.38167999999977,0.9009,0.7553
183,M22,0 days 20:00:00,0 days 20:00:00,0 days 21:46:40,21.18399999999984,38.978560000002915,0.9055,0.627
417,M72,0 days 20:17:00,0 days 20:17:00,0 days 21:46:50,17.482999999999855,32.16872000000244,0.9002,0.6704
48,M14A-SBS,0 days 20:10:00,0 days 20:10:00,0 days 21:47:10,19.12299999999984,35.18632000000268,0.905,0.6536
24,M9,0 days 19:12:00,0 days 19:12:00,0 days 21:48:00,31.811999999999742,58.534080000003925,0.9033,0.4852
320,M23-SBS,0 days 20:28:00,0 days 20:28:00,0 days 21:48:10,15.87600000000235,29.211839999997068,0.9039,0.6952
74,M14D-SBS,0 days 20:07:00,0 days 20:07:00,0 days 21:50:30,19.46500000000203,35.81559999999999,0.9019,0.646
239,M60-SBS,0 days 17:40:00,0 days 17:40:00,0 days 21:51:30,59.12000000000941,108.7807999999892,0.9065,0.1295
111,M50,0 days 20:30:00,0 days 20:30:00,0 days 21:51:50,15.87800000000231,29.21551999999909,0.9001,0.6914
269,M34-SBS,0 days 20:14:00,0 days 20:14:00,0 days 21:54:10,20.436000000002686,37.60223999999883,0.9029,0.6343
342,M66,0 days 20:49:00,0 days 20:49:00,0 days 21:54:30,12.79199999999988,23.537280000001758,0.906,0.7379
218,M79-SBS,0 days 20:35:00,0 days 20:35:00,0 days 21:55:00,16.258000000002454,29.91471999999709,0.9026,0.689
151,M55,0 days 20:00:00,0 days 20:00:00,0 days 21:55:30,19.894000000002144,36.604959999999494,0.9055,0.6441
380,M57,0 days 20:35:00,0 days 20:35:00,0 days 21:55:50,14.26699999999989,26.251280000001913,0.9008,0.7133
198,M86-SBS,0 days 21:18:00,0 days 21:18:00,0 days 21:55:50,8.978999999999914,16.521360000001295,0.901,0.783
120,M42,0 days 21:10:00,0 days 21:10:00,0 days 21:56:10,7.943999999999953,14.616960000001086,0.9007,0.7962
368,M8,0 days 20:27:00,0 days 20:27:00,0 days 21:56:50,16.745000000000353,30.81080000000236,0.9053,0.6852
75,M14D-SBS,0 days 20:14:00,0 days 20:14:00,0 days 21:57:30,19.46500000000203,35.81559999999999,0.9019,0.646
240,M60-SBS,0 days 17:48:00,0 days 17:48:00,0 days 21:59:30,59.12000000000941,108.7807999999892,0.9065,0.1295
321,M23-SBS,0 days 20:40:00,0 days 20:40:00,0 days 22:00:10,15.87600000000235,29.211839999997068,0.9039,0.6952
49,M14A-SBS,0 days 20:25:00,0 days 20:25:00,0 days 22:02:10,19.12299999999984,35.18632000000268,0.905,0.6536
354,M21,0 days 19:45:00,0 days 19:45:00,0 days 22:03:20,29.16300000000362,53.65991999999841,0.9032,0.5199
285,M34A-SBS,0 days 21:03:00,0 days 21:03:00,0 days 22:03:50,11.076999999999906,20.38168000000131,0.901,0.7555
76,M14D-SBS,0 days 20:21:00,0 days 20:21:00,0 days 22:04:30,19.46500000000203,35.81559999999999,0.9019,0.646
418,M72,0 days 20:37:00,0 days 20:37:00,0 days 22:06:50,17.482999999999855,32.16872000000244,0.9002,0.6704
219,M79-SBS,0 days 20:47:00,0 days 20:47:00,0 days 22:07:00,16.258000000002454,29.91471999999709,0.9026,0.689
199,M86-SBS,0 days 21:30:00,0 days 21:30:00,0 days 22:07:50,8.978999999999914,16.521360000001295,0.901,0.783
25,M9,0 days 19:32:00,0 days 19:32:00,0 days 22:08:00,31.811999999999742,58.534080000003925,0.9033,0.4852
241,M60-SBS,0 days 17:57:00,0 days 17:57:00,0 days 22:08:30,59.12000000000941,108.7807999999892,0.9065,0.1295
147,M20,0 days 19:25:00,0 days 19:25:00,0 days 22:09:00,30.21899999999978,55.60296000000336,0.9067,0.5096
166,M12,0 days 20:00:00,0 days 20:00:00,0 days 22:09:00,26.644000000004127,49.024959999995104,0.9047,0.5545
343,M66,0 days 21:04:00,0 days 21:04:00,0 days 22:09:30,12.79199999999988,23.537280000001758,0.906,0.7379
381,M57,0 days 20:50:00,0 days 20:50:00,0 days 22:10:50,14.26699999999989,26.251280000001913,0.9008,0.7133
121,M42,0 days 21:25:00,0 days 21:25:00,0 days 22:11:10,7.943999999999953,14.616960000001086,0.9007,0.7962
77,M14D-SBS,0 days 20:28:00,0 days 20:28:00,0 days 22:11:30,19.46500000000203,35.81559999999999,0.9019,0.646
322,M23-SBS,0 days 20:52:00,0 days 20:52:00,0 days 22:12:10,15.87600000000235,29.211839999997068,0.9039,0.6952
242,M60-SBS,0 days 18:02:00,0 days 18:02:00,0 days 22:13:30,59.12000000000941,108.7807999999892,0.9065,0.1295
270,M34-SBS,0 days 20:34:00,0 days 20:34:00,0 days 22:14:10,20.436000000002686,37.60223999999883,0.9029,0.6343
152,M55,0 days 20:20:00,0 days 20:20:00,0 days 22:15:30,19.894000000002144,36.604959999999494,0.9055,0.6441
184,M22,0 days 20:30:00,0 days 20:30:00,0 days 22:16:40,21.18399999999984,38.978560000002915,0.9055,0.627
50,M14A-SBS,0 days 20:40:00,0 days 20:40:00,0 days 22:17:10,19.12299999999984,35.18632000000268,0.905,0.6536
78,M14D-SBS,0 days 20:35:00,0 days 20:35:00,0 days 22:18:30,19.46500000000203,35.81559999999999,0.9019,0.646
220,M79-SBS,0 days 20:59:00,0 days 20:59:00,0 days 22:19:00,16.258000000002454,29.91471999999709,0.9026,0.689
200,M86-SBS,0 days 21:42:00,0 days 21:42:00,0 days 22:19:50,8.978999999999914,16.521360000001295,0.901,0.783
112,M50,0 days 21:00:00,0 days 21:00:00,0 days 22:21:50,15.87800000000231,29.21551999999909,0.9001,0.6914
243,M60-SBS,0 days 18:12:00,0 days 18:12:00,0 days 22:23:30,59.12000000000941,108.7807999999892,0.9065,0.1295
286,M34A-SBS,0 days 21:23:00,0 days 21:23:00,0 days 22:23:50,11.076999999999906,20.38168000000131,0.901,0.7555
323,M23-SBS,0 days 21:04:00,0 days 21:04:00,0 days 22:24:10,15.87600000000235,29.211839999997068,0.9039,0.6952
344,M66,0 days 21:19:00,0 days 21:19:00,0 days 22:24:30,12.79199999999988,23.537280000001758,0.906,0.7379
79,M14D-SBS,0 days 20:42:00,0 days 20:42:00,0 days 22:25:30,19.46500000000203,35.81559999999999,0.9019,0.646
122,M42,0 days 21:40:00,0 days 21:40:00,0 days 22:26:10,7.943999999999953,14.616960000001086,0.9007,0.7962
369,M8,0 days 20:57:00,0 days 20:57:00,0 days 22:26:50,16.745000000000353,30.81080000000236,0.9053,0.6852
419,M72,0 days 20:57:00,0 days 20:57:00,0 days 22:26:50,17.482999999999855,32.16872000000244,0.9002,0.6704
382,M57,0 days 21:10:00,0 days 21:10:00,0 days 22:30:50,14.26699999999989,26.251280000001913,0.9008,0.7133
221,M79-SBS,0 days 21:11:00,0 days 21:11:00,0 days 22:31:00,16.258000000002454,29.91471999999709,0.9026,0.689
201,M86-SBS,0 days 21:54:00,0 days 21:54:00,0 days 22:31:50,8.978999999999914,16.521360000001295,0.901,0.783
51,M14A-SBS,0 days 20:55:00,0 days 20:55:00,0 days 22:32:10,19.12299999999984,35.18632000000268,0.905,0.6536
80,M14D-SBS,0 days 20:49:00,0 days 20:49:00,0 days 22:32:30,19.46500000000203,35.81559999999999,0.9019,0.646
26,M9,0 days 19:57:00,0 days 19:57:00,0 days 22:33:00,31.811999999999742,58.534080000003925,0.9033,0.4852
355,M21,0 days 20:15:00,0 days 20:15:00,0 days 22:33:20,29.16300000000362,53.65991999999841,0.9032,0.5199
244,M60-SBS,0 days 18:22:00,0 days 18:22:00,0 days 22:33:30,59.12000000000941,108.7807999999892,0.9065,0.1295
271,M34-SBS,0 days 20:54:00,0 days 20:54:00,0 days 22:34:10,20.436000000002686,37.60223999999883,0.9029,0.6343
153,M55,0 days 20:40:00,0 days 20:40:00,0 days 22:35:30,19.894000000002144,36.604959999999494,0.9055,0.6441
324,M23-SBS,0 days 21:17:00,0 days 21:17:00,0 days 22:37:10,15.87600000000235,29.211839999997068,0.9039,0.6952
148,M20,0 days 19:55:00,0 days 19:55:00,0 days 22:39:00,30.21899999999978,55.60296000000336,0.9067,0.5096
167,M12,0 days 20:30:00,0 days 20:30:00,0 days 22:39:00,26.644000000004127,49.024959999995104,0.9047,0.5545
81,M14D-SBS,0 days 20:56:00,0 days 20:56:00,0 days 22:39:30,19.46500000000203,35.81559999999999,0.9019,0.646
345,M66,0 days 21:34:00,0 days 21:34:00,0 days 22:39:30,12.79199999999988,23.537280000001758,0.906,0.7379
245,M60-SBS,0 days 18:29:00,0 days 18:29:00,0 days 22:40:30,59.12000000000941,108.7807999999892,0.9065,0.1295
123,M42,0 days 21:55:00,0 days 21:55:00,0 days 22:41:10,7.943999999999953,14.616960000001086,0.9007,0.7962
202,M86-SBS,0 days 22:06:00,0 days 22:06:00,0 days 22:43:50,8.978999999999914,16.521360000001295,0.901,0.783
287,M34A-SBS,0 days 21:43:00,0 days 21:43:00,0 days 22:43:50,11.076999999999906,20.38168000000131,0.901,0.7555
222,M79-SBS,0 days 21:26:00,0 days 21:26:00,0 days 22:46:00,16.258000000002454,29.91471999999709,0.9026,0.689
82,M14D-SBS,0 days 21:03:00,0 days 21:03:00,0 days 22:46:30,19.46500000000203,35.81559999999999,0.9019,0.646
185,M22,0 days 21:00:00,0 days 21:00:00,0 days 22:46:40,21.18399999999984,38.978560000002915,0.9055,0.627
400,M72,0 days 21:17:00,0 days 21:17:00,0 days 22:46:50,17.4830000000008,32.16872000000231,0.9002,0.6705
52,M14A-SBS,0 days 21:10:00,0 days 21:10:00,0 days 22:47:10,19.12299999999984,35.18632000000268,0.905,0.6536
246,M60-SBS,0 days 18:39:00,0 days 18:39:00,0 days 22:50:30,59.12000000000941,108.7807999999892,0.9065,0.1295
383,M57,0 days 21:30:00,0 days 21:30:00,0 days 22:50:50,14.26699999999989,26.251280000001913,0.9008,0.7133
113,M50,0 days 21:30:00,0 days 21:30:00,0 days 22:51:50,15.87800000000231,29.21551999999909,0.9001,0.6914
325,M23-SBS,0 days 21:32:00,0 days 21:32:00,0 days 22:52:10,15.87600000000235,29.211839999997068,0.9039,0.6952
83,M14D-SBS,0 days 21:10:00,0 days 21:10:00,0 days 22:53:30,19.46500000000203,35.81559999999999,0.9019,0.646
272,M34-SBS,0 days 21:14:00,0 days 21:14:00,0 days 22:54:10,20.436000000002686,37.60223999999883,0.9029,0.6343
346,M66,0 days 21:49:00,0 days 21:49:00,0 days 22:54:30,12.79199999999988,23.537280000001758,0.906,0.7379
154,M55,0 days 21:00:00,0 days 21:00:00,0 days 22:55:30,19.894000000002144,36.604959999999494,0.9055,0.6441
203,M86-SBS,0 days 22:18:00,0 days 22:18:00,0 days 22:55:50,8.978999999999914,16.521360000001295,0.901,0.783
124,M42,0 days 22:10:00,0 days 22:10:00,0 days 22:56:10,7.943999999999953,14.616960000001086,0.9007,0.7962
370,M8,0 days 21:27:00,0 days 21:27:00,0 days 22:56:50,16.745000000000353,30.81080000000236,0.9053,0.6852
84,M14D-SBS,0 days 21:17:00,0 days 21:17:00,0 days 23:00:30,19.46500000000203,35.81559999999999,0.9019,0.646
247,M60-SBS,0 days 18:49:00,0 days 18:49:00,0 days 23:00:30,59.12000000000941,108.7807999999892,0.9065,0.1295
223,M79-SBS,0 days 21:41:00,0 days 21:41:00,0 days 23:01:00,16.258000000002454,29.91471999999709,0.9026,0.689
53,M14A-SBS,0 days 21:25:00,0 days 21:25:00,0 days 23:02:10,19.12299999999984,35.18632000000268,0.905,0.6536
